qid,docno,score,rank
93,2ea17ed7-c06b-4eb0-a63c-149a93258137,19.171875,1
93,bc6b5b3c-0ac4-4380-bc18-41f4a1a7ed97,19.171875,2
93,06bc6d1a-1b8e-49d6-94eb-f064d7b10351,18.28125,3
93,00f5466a-db61-4143-8c66-a47e56cd1461,17.921875,4
93,ccceb3f7-5a57-4e67-973a-89269a1f9651,17.6875,5
93,961a3e1d-0504-466d-b82c-280e7d08e0a1,17.59375,6
93,d2be9d82-7990-46a1-aa23-803908acc089,17.453125,7
93,1317b3fc-a858-4c26-8ca0-655d1a290028,17.453125,8
93,83791254-dfa8-48a8-b67b-262e62e5cec0,17.296875,9
93,dbe83b67-4f45-472c-af29-501c6a69cbe2,17.296875,10
93,e05d064f-ded1-44d3-a378-b10eb46b9f06,16.890625,11
93,6692650c-3877-48db-ac21-fd18f42f0023,16.625,12
93,b05bda52-34f9-4438-9323-733396f6a38f,16.328125,13
93,feec527f-e1da-49d7-8b1b-088e94ec18ac,15.7578125,14
93,9bdae915-098e-4dba-bd94-a1ae735c3908,15.6875,15
93,cddda0ce-706f-4d13-abfc-5456c210dbde,15.671875,16
93,07bc2b52-484c-4743-b7a8-499003199e0b,15.671875,17
93,bdc13944-2291-43e7-af77-10a3c7d76297,15.671875,18
93,749fccd9-36c8-42d6-b2ba-243fc37b1a42,15.65625,19
93,42030847-d272-4cef-8ea4-1ffc81bb5f55,15.421875,20
93,3705a601-c015-4575-bd92-3f38f463b5ff,15.421875,21
93,0fd15ae3-7865-4945-87c5-5377f4d71d6b,15.421875,22
93,36f0acce-a7e4-4662-a9ad-94b83a4fcf6b,15.3203125,23
93,294792c8-a8cb-40b5-980c-e9edc80ba9f1,15.21875,24
93,053e0317-a7e4-412a-8a19-fb2e2110c97d,15.1328125,25
93,1b89e0cf-6a6c-4def-b73f-be853dfdafb5,15.09375,26
93,3979bb9e-9566-4a64-a97e-559efe75518d,15.09375,27
93,130a6810-6f7c-41d6-91ed-e226d4d2d867,15.09375,28
93,b3f3f0ca-2add-45d2-89c8-9c25c62b0024,15.09375,29
93,3cc6d566-4936-45fa-acea-5993c40a5785,15.09375,30
93,1837d506-3d4a-4f6b-a310-fa8e04eb193b,15.09375,31
93,92080e7e-db75-4634-8140-86ba3faa202b,15.09375,32
93,a79f1257-2406-4676-8db5-1fbac4f8dd64,15.09375,33
93,e57ee9ad-cbf3-4859-987d-5d1fac4a2657,15.09375,34
93,e22b55f5-012f-4013-b283-dffb7d1486c8,15.09375,35
93,0098ac55-66ec-4ccb-89a2-af3f76a36519,15.09375,36
93,588b3b61-6821-449d-9b62-54d9dd572408,15.09375,37
93,e6db2935-c269-4b7d-b5b3-24bb99dd4942,15.015625,38
93,e637c54e-b576-4e9f-84fc-a3c57fb7d227,15.015625,39
93,0b67a1c5-7dd6-41c5-a9c6-3fcfa0b9932c,14.859375,40
93,bf9bbc7b-35ca-4782-9551-75bade3d0089,14.8125,41
93,c39a85fe-87c8-4a08-9d32-4f21ced76df3,14.7109375,42
93,fe9f490f-2a4d-4594-bc32-334382823e0f,14.5390625,43
93,c0ed75a7-cee9-4ad2-a1b3-a4f556f435d5,14.46875,44
93,8b8a978b-e069-49e5-b5ac-70f51cf6fa42,14.421875,45
93,7598740f-2e83-4777-a679-782260f1c9eb,14.3984375,46
93,e5adee88-3b43-446b-95db-558a2a62779d,14.3984375,47
93,236f6eac-21f1-495f-8f39-0c13917003b8,14.375,48
93,586d1b32-7378-4402-8526-c2f0e6da3309,14.28125,49
93,92732bdf-7799-4cfb-b475-08396dc02158,14.2421875,50
93,553c405e-6e0f-4353-a68a-5bcf635893c4,14.2109375,51
93,b462b950-c11f-4343-85d1-6f26f37ca3fd,14.1328125,52
93,558361b6-73cd-4a26-885b-204ad26c0bee,14.046875,53
93,977a057f-b543-478f-a7f0-4bbb87fb5ecc,14.046875,54
93,478fa25e-2591-4a28-bd91-96d4bf867a41,13.9609375,55
93,243fec76-4125-443e-83ad-e4241e7df36a,13.9609375,56
93,75d985d6-f04f-42a0-a2d1-d6b743363acb,13.9296875,57
93,5238adc5-50c9-4c9a-901d-b75a8c12cc0c,13.921875,58
93,5a147ede-e382-4f8f-811c-cc1952b16a42,13.875,59
93,94717bc7-dbd1-44ca-ad91-46c3c5a3a7a7,13.875,60
93,c457ef20-aba0-4c9c-bf46-99f9ed37e813,13.8125,61
93,e1ef8c2a-dc68-42d6-96bf-08b72a07cf28,13.8046875,62
93,5f68c29e-5d3a-4bf6-b6b9-fd10f7551125,13.8046875,63
93,ff62e590-14ae-4243-a1c2-7963bef70bdf,13.7890625,64
93,8f14869f-a31f-4076-9433-275985981515,13.7578125,65
93,50e2bac6-0e3f-4ea8-b326-2fa4ed3eb774,13.6875,66
93,cad5a2f5-8f36-43a9-84c6-704f6572fe18,13.546875,67
93,4f5e3275-66c5-4eae-9fab-6a01e885d72e,13.546875,68
93,dd8c9a2f-67da-4094-9b2e-c20fc4d5ddbe,13.546875,69
93,890ee79a-d762-4956-8539-4b9e3d84c3ca,13.515625,70
93,9bbd0cb7-19d4-4d5e-aa0f-048af7ec0dea,13.4921875,71
93,ef63034f-7e91-4ae7-8cf8-e7a1163b89b6,13.3828125,72
93,fce30afe-04d5-4271-96f5-1f296b4ed4ba,13.3671875,73
93,d673153a-0149-47b4-8944-3cc294f98c7e,13.28125,74
93,13e04c07-4ded-4fa7-a94c-5e908b4398f5,13.265625,75
93,c2172f8d-d857-4d80-be77-69211ed249d2,13.2421875,76
93,fc1fd012-c7d3-4ed2-ae3b-ed795426759c,13.21875,77
93,ddbf2779-e079-4083-a1bc-f0f666984c04,13.1796875,78
93,5b55bb32-fb99-4b81-bf43-1415df5fbf21,13.15625,79
93,acc6fd79-51f2-4ea2-bd41-6b958f9b3825,13.15625,80
93,e241f5ac-fda8-4b46-b8e3-367c62770c2b,13.15625,81
93,3094afb0-e220-493c-9f98-0acb1b714cd0,13.140625,82
93,721cb1ec-4f82-4f67-9a86-e127e4f30ca5,13.1328125,83
93,580c4ebe-8080-4222-9862-dfdb674b0da2,13.1328125,84
93,a84fe7f8-b482-4661-8b05-a38e231acc31,13.1015625,85
93,391b9de2-26dc-4187-b7ea-461153352e12,13.09375,86
93,461b6eb2-2b79-4fec-bf6b-63e302a093d9,13.09375,87
93,b31bb171-db62-46dd-8482-a762ebedafe8,13.0078125,88
93,7a6aa1c0-7c8f-45f5-9266-12f85d333ab4,12.9921875,89
93,c915214e-c7b1-4b98-9de1-952d0c33e7a5,12.9375,90
