qid,docno,score,rank
113,f958b44e-4a31-4e3e-9739-f5f2c272bfe5,23.859375,1
113,2fec9977-bf0e-4772-878f-27f022f94a8b,23.796875,2
113,bfe4e9cf-0477-4447-a292-b7a165821411,23.5,3
113,10858ade-9704-44f5-bcda-f81a80ed74ee,23.078125,4
113,00e77ef6-4cd9-46bc-bdf0-af267aad80ee,22.96875,5
113,25320978-de95-47a1-acfb-8afe43fa05cc,22.90625,6
113,4aa4c4db-4e40-4998-a5c5-7c2c88118534,22.71875,7
113,b7111106-cfcb-43c9-be84-45f1878c2182,22.6875,8
113,d183bbe8-c194-446a-a411-e8cd0dc626cd,22.625,9
113,d50164b0-f9af-4cfa-b831-b2867b10fe78,22.625,10
113,87d94aac-74dd-4a2f-9ae0-46aa56f090fb,22.5625,11
113,7dae6916-fdd7-479b-b4d6-d1c38ae604c9,22.34375,12
113,622b2ec9-f553-43e4-a207-8ec8db0860b3,22.3125,13
113,ab3f64cb-6300-4de8-9c3a-86ececcae0cf,22.296875,14
113,2572777a-06c4-49f1-8f26-7340669cf83a,21.859375,15
113,5ebd3ba2-4128-49ca-8dd3-a8321129f52b,21.65625,16
113,00f593e3-f723-4557-ab63-fb25c075057e,21.515625,17
113,cc62b54e-303d-434e-a6f8-64b80608b84a,21.046875,18
113,be41ba53-0b2c-454b-b2b3-4ae246532e85,17.640625,19
113,d265bbc1-ebde-47c8-9661-f830c479ad53,17.640625,20
113,c22da6e1-96bd-401f-9f20-2101983ebbac,17.40625,21
113,16bc15bc-6220-42b9-9218-97ec63b6c4ba,17.03125,22
113,6fdb37b1-dfe0-4f03-9fe8-1e9ba316ed43,16.9375,23
113,cf60816b-5fd4-4e75-bc9f-1c65280f1c69,16.890625,24
113,9179929b-de6c-4282-b8a4-e407eef18145,16.5625,25
113,f749a3d9-2856-498f-ad31-a6e3b597f722,16.484375,26
113,4c633228-c983-414a-b56d-81ebef9784d7,16.421875,27
113,91d34ff2-28a4-4978-b7fc-1d0a3c66bd28,16.140625,28
113,91bb0ae9-7a9a-4e42-a539-ad9a3e356dab,16.046875,29
113,ef81cadd-81f3-4329-bec2-0596e8b6fd2f,16.03125,30
113,9b467443-4b28-4cd9-97ac-8c4f3da87413,16.03125,31
113,bb30725a-c2df-499a-8072-91428331d777,15.859375,32
113,600dc309-3521-4527-b54f-c3e49045a1fc,15.859375,33
113,e4d0f30b-1bc6-4473-90ab-59388a2bbe59,15.8203125,34
113,ad31fa67-371d-4fd4-aea5-b8cf3311d52f,15.7578125,35
113,022e3f29-86fc-4738-93e4-cdaabdd78cfc,15.6796875,36
113,5d604ff8-9278-4bec-96c8-9d861d58f76f,15.625,37
113,dfe231be-1bd8-4f86-8a9b-d6cbb2baaabd,15.6171875,38
113,099a04ce-a243-43a6-8692-4ba815db2e90,15.5078125,39
113,49cfb70f-5b84-41ba-9ad9-a1722e1b9789,15.5078125,40
113,10fc32b1-6fec-4723-a5ad-030a764905e4,15.3515625,41
113,33e37ffd-ac26-4885-84c5-8214aa4c81c0,15.2421875,42
113,2ab32c27-a619-403c-a7f7-359f9c3cc9e1,15.2421875,43
113,c9815d58-714d-4434-a0e8-7071f747092e,15.1875,44
113,7ff5ec9e-dbfb-4ea5-a64b-f27e5d749e06,15.1875,45
113,77a8eaf7-564e-480d-a0d1-b8536c55d034,15.0,46
113,d3659455-2a87-49f7-86d7-43917683bc95,15.0,47
113,752a2438-c74a-43cc-a0df-053866628bf3,14.8828125,48
113,45df5513-77a4-4585-989c-8f59ccfa9340,14.8515625,49
113,6af8d253-ce73-439a-8a5a-d57708cf19d8,14.796875,50
113,5a6a4b76-55fd-40d0-8a92-97ec0aceed63,14.796875,51
113,f5c87919-0e0f-4da6-85f3-3a2a5bdbd1f4,14.7734375,52
113,70113a77-c4fe-4c8b-8c75-a165de481062,14.7734375,53
113,e8f7d60c-ff74-47f8-88c3-eb1ba43799a5,14.671875,54
113,de945332-c499-4fbc-b0d3-a047744c06f2,14.5390625,55
113,42acad0d-6689-4ceb-9389-5f33378a3415,14.5,56
113,b5db01d3-736c-4c1d-beae-1c58eda329ea,14.4609375,57
113,12fc32de-5d5a-4209-b33d-f189d06916d0,14.4375,58
113,9b1799dc-e68a-46b0-a7d6-3c88e7cb7d08,14.4375,59
113,ebf65c97-f4db-482b-8efd-eeb8dde6ec0a,14.4375,60
113,40dfaeb7-63d0-4e0d-aaa1-ecf464c63d91,14.4375,61
113,6ee706ca-a86e-4318-97b4-522a5516e13d,14.4375,62
113,170b0a9b-deef-494e-b535-0d8c156a6929,14.265625,63
113,31a0be3e-1b97-4528-a6c3-7216a27b98ea,14.25,64
113,125095c8-71dd-4036-b93f-1e846d971e6a,14.1796875,65
113,6cd7d796-bac5-4870-8676-96119799d446,14.0546875,66
113,b73dd62e-47f3-4d40-874d-062c28ba82f1,13.7109375,67
113,ce082024-2757-4665-b92a-6b4b6b331c04,13.6015625,68
113,ff763a53-ef35-4d4a-b8e6-a359c9740239,13.6015625,69
113,9871f317-344a-4ad6-b28c-c821c25ec3ee,12.21875,70
