qid,docno,score,rank
79,4b887440-aa7f-4c16-bab2-2d3d5368a535,18.375,1
79,ddb640d5-9b3c-497e-b7fe-57b69559f864,17.796875,2
79,d906c47d-243a-46c9-b8bc-538c513b8383,17.75,3
79,fec26716-f0cf-4e44-a50f-2b7042847ff7,17.53125,4
79,8a8da4cc-0076-49cb-ad8d-8fa79867c8c6,17.5,5
79,d9de529f-624d-42f4-9524-00c7b6c89ae1,17.421875,6
79,fc1fd012-c7d3-4ed2-ae3b-ed795426759c,17.328125,7
79,0865b1fb-0110-4792-be77-1494043e36e8,17.15625,8
79,e842252c-f19b-4e32-9e7c-46015ee9ad12,17.140625,9
79,09b3e990-de07-4eef-8b25-48cf3ecec647,16.984375,10
79,e07a4c4e-4bec-4834-9c63-8b3183b4ceb1,16.9375,11
79,63a3db80-04d6-4f46-9ef2-ec9083df85dd,16.9375,12
79,1f125ce8-6549-4fbe-8a2e-6c60ca561f2a,16.90625,13
79,2faabda7-e556-4040-9341-4171c4b44e62,16.8125,14
79,84850c1e-c5d2-48c6-b15b-48d273e1aa90,16.734375,15
79,ece8b3e9-6df9-4bd4-9b7c-c5f4d85b6f1e,16.734375,16
79,f96cc202-fbc3-4992-991e-84cb26826157,16.71875,17
79,cb5fb7ff-2b96-47c8-9c68-aee65bc410b6,16.71875,18
79,59c626be-492b-47b5-92c4-2805e96b85f9,16.65625,19
79,6e397450-63d6-463b-bed2-17cd2ce6a319,16.625,20
79,ccfe6d73-2984-4b15-8e65-de5b552334ff,16.609375,21
79,521cc231-fcb2-4375-a971-a941c51390a4,16.59375,22
79,1bbb2c6c-eb52-41fe-9cd8-e8f0497e5edf,16.59375,23
79,95dbc759-7a6f-41a0-9de0-a10c397dbb2f,16.53125,24
79,5e0aca7b-fd74-44ec-b783-662afc034204,16.5,25
79,195c1ffd-e746-4280-ad48-0899d5e570f3,16.5,26
79,2d3dd2a1-4d0a-4571-a372-6ff7f5468ca4,16.5,27
79,91c25234-dd15-495e-927b-c19dfc6c2c90,16.5,28
79,e40350b7-ce30-47a8-95d1-a706c3f0e046,16.5,29
79,76170474-e90e-41bc-aebc-1e5af1dab69f,16.421875,30
79,e49a4312-31b8-4d48-967f-aefef1c79eb2,16.375,31
79,52048697-4c57-492a-b10d-d3823ce78541,16.34375,32
79,83a23b79-844a-47cb-abfb-1270a46b2fd3,16.328125,33
79,e333ec84-f994-4c04-9e92-824a12bc74e3,16.3125,34
79,cf9aae17-fe64-4b46-a955-06f4e4eb9573,16.265625,35
79,79054e27-5215-4384-8c0a-2d24f3cf6875,16.265625,36
79,5e483be5-6870-4084-83e2-dab97c735a89,16.25,37
79,0fd05564-a8a5-4872-a628-c2306183383f,16.1875,38
79,ec97f55f-12fd-4b1b-ba89-32e5ec77f28f,16.09375,39
79,e7bdaf42-9352-46d4-a9f4-16fac16b7c57,16.0625,40
79,1f3daf43-320a-4429-99e5-0640eeaa624f,16.046875,41
79,9ca3f64f-1c06-4d4e-baa9-c03f05428276,16.015625,42
79,9ebcff88-dbdc-4505-a7d8-3746a251f7ae,15.9921875,43
79,fbc649b0-5950-4814-a36c-ae0f03472f4a,15.9765625,44
79,721cb1ec-4f82-4f67-9a86-e127e4f30ca5,15.9609375,45
79,580c4ebe-8080-4222-9862-dfdb674b0da2,15.9609375,46
79,7e7d39f5-13e3-4ca7-8e2b-8569aa077855,15.9140625,47
79,cd193343-36b2-4e6e-aa5d-ea4c3fe60035,15.9140625,48
79,f2697fb0-caa5-4396-8883-6ac40062106c,15.8125,49
79,2b4efa75-e9e9-4802-a27e-9eac26953dcd,15.8046875,50
79,0caa9a94-0e83-4d96-a983-f2d1306c46d8,15.7265625,51
79,e718ae97-06b0-4c7c-a7d7-02fe1854bc49,15.71875,52
79,020ddf4f-912e-4448-a645-42458e788996,15.6875,53
79,b3f3aabc-f8fc-4cc0-bce0-d70a61a1cd21,15.609375,54
79,feec527f-e1da-49d7-8b1b-088e94ec18ac,15.578125,55
79,af09bc39-ea16-4a6c-bef0-192530cee17a,15.4921875,56
79,cb8e205c-ea75-4b99-8b19-2adc1e86b3ed,15.375,57
79,2b3cdf63-6543-423b-8207-7c2c3d190578,15.3515625,58
79,0203dda9-08c8-4932-9c08-cbe139edac57,15.3515625,59
79,0d753850-276a-4dea-a207-f3c1fd3a80c3,15.3515625,60
79,1238c32f-b309-48fe-a044-7d766acfbf49,15.3515625,61
79,846df1f4-c867-45cf-8513-252c8d06d3e8,15.3515625,62
79,92080e7e-db75-4634-8140-86ba3faa202b,15.3515625,63
79,e59de7b1-55a5-4507-bcd3-e79878cda34f,15.3515625,64
79,c0c3aa84-f6b8-4fd3-b67f-a94dbbfaad8e,15.3515625,65
79,bf7fd6f2-76f9-4b10-8262-ed3db73bf7c9,15.3515625,66
79,f24a2d6d-9bed-4c8b-ba81-1360865aa9bb,15.3515625,67
79,f20f6e34-5973-4b7c-9ffa-34baefdffa31,15.3515625,68
79,a79f1257-2406-4676-8db5-1fbac4f8dd64,15.3515625,69
79,5de667d9-ddb3-4db1-a364-7a1be32ceda9,15.3515625,70
79,dd01cfd8-4b7e-4596-82ab-435ba258615f,15.3515625,71
79,2caad9f0-9506-4bed-9662-e0393fd88abb,15.3515625,72
79,e57ee9ad-cbf3-4859-987d-5d1fac4a2657,15.3515625,73
79,6edaee82-811b-46cc-a1fd-1b57d034cf96,15.3515625,74
79,431378b7-10dd-440c-8b5a-f8f19eba54c3,15.3515625,75
79,6ed6d763-0dcc-4e9a-956e-1b77f7bbd7fb,15.3515625,76
79,4b8e5db4-fffd-4d9f-94c5-2a4dbc2e3596,15.3515625,77
79,a528943c-7352-44f0-b57f-458bde72ef46,15.3515625,78
79,d1956199-ddbb-4a99-9c3b-09aa1d61e629,15.3515625,79
79,c65e0645-e003-499d-a02f-bf61a626bc6a,15.3515625,80
79,32665add-ad07-45e2-b5bc-723c8c006534,15.3515625,81
79,e22b55f5-012f-4013-b283-dffb7d1486c8,15.3515625,82
79,0098ac55-66ec-4ccb-89a2-af3f76a36519,15.3515625,83
79,eb9d7a49-7037-4c36-b12e-b03814e0c240,15.3515625,84
79,87c86e9e-72f8-417d-9335-5da8acf6c50b,15.34375,85
79,978cb82c-5ce1-466a-ac96-76b129ba16c1,15.34375,86
79,4a694c86-fe5e-430a-a956-1503aa2412ac,15.34375,87
79,8ddbdf36-5641-42e0-932c-595d7d3ef832,15.34375,88
