qid,docno,score,rank
131,f6d7ab67-8ee1-4c1c-8452-1c912dbb0dc5,23.0,1
131,8bc4578d-a187-4d19-abad-3bc399d0c1d2,22.390625,2
131,74611c77-89f3-49a4-bce3-69d7df62ffd9,21.984375,3
131,1ab56a91-f0fa-4626-9ce1-0b9c7ede7e3f,21.75,4
131,7aa1844c-027b-422c-ae9c-97cd0b7e4881,21.203125,5
131,efab2f1a-7b96-4f60-9317-c912ed059bdb,20.53125,6
131,25722c90-4de0-4cd8-b652-9a3e66697d52,20.140625,7
131,5c46a8a5-2558-45f2-9ba7-56d1152b263d,19.625,8
131,ac6e7464-7ae7-43b6-8810-8b6f0e2519d1,19.21875,9
131,609f6cd9-c53d-4d12-a493-819fb01660ba,19.203125,10
131,85f3b417-468f-4600-8868-ef33c8cde5a6,19.078125,11
131,266b7726-a7fd-4a69-8aab-7b3d07d0a746,18.765625,12
131,473fdb85-ecff-488c-a4ae-14e61648c3e1,18.734375,13
131,a4267972-a4a7-4776-90b2-25524e791776,18.6875,14
131,3ac12c33-8430-451e-bca3-e01ba972bbe8,18.546875,15
131,a79a401d-b8ba-4485-ba98-5864831b3d5b,18.265625,16
131,f93c9301-8f6e-4bf8-b9fa-afcc2a52008d,18.21875,17
131,a99fae42-23da-41a1-a8a8-85b447883a83,18.015625,18
131,7b26774c-7d97-4fae-8f44-83afcf69321e,17.96875,19
131,68943343-5f37-47e1-b4e0-fd17df65a79e,17.875,20
131,eef1f728-ccd4-4d12-b8e6-61d40c5c29aa,17.78125,21
131,a5358325-70e8-427d-a7a4-057a3d50d628,17.75,22
131,f431884c-3579-4e5d-8186-9673c79b5742,17.546875,23
131,0e153b90-56c0-4bec-860a-29d7cf642cd7,17.546875,24
131,86c44ee6-33d1-4b6d-8586-bfacdae63a7d,17.5,25
131,6b30b362-90e2-45ab-88e2-956a83d471cb,17.484375,26
131,31cd674d-38e6-47ef-9611-0f85a0b8f1de,17.34375,27
131,259a8348-f2a4-4dad-baf9-415b846f394d,17.3125,28
131,cb689ec1-5508-4f4a-95c5-3035aa0eff06,17.3125,29
131,c1fa0a47-36d9-469e-b02d-f99674c9e7d1,17.25,30
131,724a69c1-fccd-4315-ba88-896afd58dbc5,17.21875,31
131,8c489034-bf0a-46c7-bb32-7bc9f837eadc,17.171875,32
131,8fa1d6d7-efd1-486d-b1d3-2e6f235d62ac,17.09375,33
131,41b719c2-e58f-4bf2-96c5-af199ebe515d,16.859375,34
131,44031b8e-8cd2-412c-a9c6-b4d7413397f8,16.8125,35
131,4c3c9324-4c74-4436-9507-e81f113ac248,16.71875,36
131,95013f96-1d39-4ea5-8370-e9956ccd8dec,16.59375,37
131,8b8b78d0-26e8-4665-8a38-4233166eacc2,16.515625,38
131,b9514dd8-58e2-4ba4-ad08-3500248dbd8a,16.125,39
131,01a6a54b-19fe-4ff6-b35c-a734d3b86609,15.890625,40
131,11f68237-a8ae-4686-906a-dc988a81ded2,15.2890625,41
131,0ea86f22-f67b-4ade-83d3-c2bf9e73b377,15.28125,42
131,0dbf2747-2459-4021-8d61-39e1ce298193,15.203125,43
131,ab84e1e0-9500-4987-81c0-53de18f4d1ec,15.1640625,44
131,ef62bd96-8d10-4a1d-a1a9-e7244d932461,15.140625,45
131,af9397ea-dc62-417f-a583-8bc5d729f9d9,15.0703125,46
131,51ef668c-f35e-4d36-9ae5-1e4de2f22e41,15.0390625,47
131,deba1c56-75bd-4fb6-9cf2-9bbc8722b4bf,15.0234375,48
131,8059e14b-660b-47c2-b662-83399cced608,14.65625,49
131,abb7ae10-641e-4899-b243-f1019e98691a,14.6171875,50
131,85fe09ec-1892-46d2-b1e1-2f639e128472,14.5546875,51
131,eb083ed4-0771-4529-b51a-c164d897b13b,14.5,52
131,afee9773-d406-4470-b746-fd6c16cdd20d,14.453125,53
131,02796c6c-bf27-40e8-927c-1c59fa919f03,13.4296875,54
131,933cd342-d531-4ea9-9af9-c05180de2011,13.390625,55
131,536c09b1-62dc-468a-8a0c-11a30e741135,13.328125,56
131,9125153d-567a-42ce-b8b2-d3a075b147ef,13.1171875,57
131,70d8c072-4608-4639-a4e8-cbb60a944288,13.046875,58
131,eb0baa3d-fa2c-4f8e-b561-63b787f7dec8,12.7578125,59
131,50cab58c-96ed-449e-9f76-7a6b49ad3e20,12.59375,60
131,efe12b9a-ed16-49f2-95ab-fb3a0b9910f9,12.4765625,61
131,f27d796e-5ca1-4a67-8461-3864fc4d1a4b,12.34375,62
131,7489d88d-c0b6-449a-bf77-2c4e4dad135f,12.109375,63
131,050876f6-0076-4ac5-ab0e-18f3b68fead8,11.9375,64
131,eb0448dc-d3c6-41db-a14b-a4ed405547fb,11.59375,65
131,fcb33f4c-7c31-4021-bed9-62ec0a6e679a,11.0859375,66
131,ff0d809c-39f5-4a3f-867f-4329ec2a8c88,10.484375,67
131,f4fdb8ff-1c99-4250-85c0-5e7db2016d8b,10.1328125,68
131,0edf6f1e-aa0e-4c89-b85d-0a659123bdec,10.1015625,69
131,a7b507e4-5fb4-4003-8239-1cf48912199e,10.046875,70
131,45cca204-8f98-4bfa-a476-8fdf905400e7,9.828125,71
131,8049f347-fad1-4370-80c5-64d4b5fedafb,9.6328125,72
