qid,docno,score,rank
1,c4b77cf6-abaa-4104-ab37-ebcdd1a8dcd5,19.28125,1
1,2b545365-c075-48e5-86e6-bedc55c97dc6,19.203125,2
1,4d91fb9a-97bb-4130-b339-f1b83c96a215,19.09375,3
1,083add1f-fc66-4b34-92b9-e3ed654d7f5f,18.9375,4
1,a2473669-a99d-4475-93e4-0a0a91b02253,18.859375,5
1,2b4a52cb-b1d9-4f8a-bf71-c12fca6b0ff7,18.34375,6
1,8ec0ec79-95e3-499d-a9b1-3b26dadc1724,18.125,7
1,ce820f2f-3db4-4cf7-bb8d-5848936b26b3,17.984375,8
1,a0d502c7-6cc8-4337-984c-2b0656b1e537,17.984375,9
1,142c378c-9743-4b99-9021-79b869d49ad1,17.96875,10
8,9df24203-084e-49ef-a9e4-87834645688d,21.515625,1
8,0b96cfe2-78b9-4a1b-802a-bd00ff858d52,21.453125,2
8,e3025e2a-69ad-430f-afce-a8393bdfea45,21.078125,3
8,4a8c5d85-b2d0-43bc-83f4-c1acfe0b3481,20.71875,4
8,2c43478a-a29f-498f-b262-c6b0626fe52d,20.609375,5
8,897720dd-337d-4a19-9323-4a86fab99848,20.375,6
8,f75ca665-5714-45c1-8b74-f298e3896441,20.375,7
8,2448ee0b-84ec-4e67-b8ed-7c470eb4ab3d,20.328125,8
8,56ca28ac-f6a1-4589-b571-865f8b46016b,20.328125,9
8,083add1f-fc66-4b34-92b9-e3ed654d7f5f,19.984375,10
22,07f740a1-57d8-4107-abac-10635be80f8d,18.859375,1
22,2bfa3023-15d7-4153-acdf-26f1282f91c5,18.859375,2
22,af4a0d44-3b86-4687-a030-de850dd4c1de,18.859375,3
22,8161846b-bf86-4852-9a12-aa589b33357e,18.5,4
22,381d63ae-ec5f-4fa0-b331-7df8b0f63e38,18.296875,5
22,a02c9f4f-db3b-403f-adfa-1e94a0e3e0cb,18.015625,6
22,03ec7e57-ab83-403d-ac6e-f93b3a469603,17.734375,7
22,91ccc125-1f27-4273-bf53-3360210766e2,17.6875,8
22,fc91bd11-c0b5-410b-8e26-bf8bffb59b27,17.65625,9
22,2f138a1e-67b2-4f73-9797-dcbff9632644,17.59375,10
35,b289b52d-9042-4a33-a612-91fa38159829,18.328125,1
35,8319d8de-93c5-489a-b74c-07ef799a5013,17.53125,2
35,dd75970c-83a2-4554-9f64-722d22d5e730,17.5,3
35,268def32-5132-49de-b7c4-84c51608544e,17.328125,4
35,fbae1f08-845d-43a6-9646-2e2541966bbc,17.171875,5
35,7d578861-f944-437a-b086-50b280cc87a9,17.140625,6
35,4d398b39-5f71-4d55-a40f-ec7b0cad1def,17.078125,7
35,2ecf08fb-8b66-4569-8204-59ac75c02f4e,17.015625,8
35,ce820f2f-3db4-4cf7-bb8d-5848936b26b3,17.0,9
35,e0ef0763-0a04-4b48-b60f-8b4a8de70d34,16.984375,10
45,4d91fb9a-97bb-4130-b339-f1b83c96a215,23.4375,1
45,7ff5ec9e-dbfb-4ea5-a64b-f27e5d749e06,22.640625,2
45,1ea0fba4-af3c-4b20-96d4-eb9a0e324bf1,22.5625,3
45,54f70ee6-08ea-4fc0-b187-02471216f0bd,22.5625,4
45,e5453bf3-28a2-4579-a16c-a5802afee02b,22.515625,5
45,dccd21fd-5d03-43a1-a3c0-08dc504a312f,22.515625,6
45,43627c1b-45da-42e1-8e28-928980a5707d,22.515625,7
45,3a573af7-d538-4d80-82f4-cb85c98f0fe5,22.515625,8
45,2829cf7d-a3c2-486c-8925-bdb629d3e765,22.515625,9
45,fa412aee-34ed-45da-83ef-9503fc71283d,22.515625,10
51,10d4b2e8-e60b-43b0-a91a-195bf8a53cb0,21.375,1
51,5c615aac-2089-4755-85cc-e43cd6d25f3f,21.140625,2
51,97e3b3f1-46dd-4ca7-89fd-e6a64d54dd42,20.796875,3
51,2b51971b-b32b-46c7-8f30-5ba33624a929,20.21875,4
51,0c47fdd4-5b85-4ef1-95e9-602037bf7cc4,20.125,5
51,ac4bafc4-2721-4643-9f88-c6fe1bd4290b,19.671875,6
51,e64aa8a2-f5e5-4a3a-980a-eb2e3ec98c42,19.3125,7
51,a0a0d7c2-5cc2-408f-bd2d-1ee64912d09b,19.09375,8
51,63cdefc6-15cf-46a5-9248-82b0cf20cda0,19.0,9
51,ba72ad13-5ad8-40f4-a83c-4c3743c7fade,18.84375,10
52,a0d502c7-6cc8-4337-984c-2b0656b1e537,20.03125,1
52,ac95d159-ffce-47f4-b296-5535b30793dc,19.703125,2
52,c4b77cf6-abaa-4104-ab37-ebcdd1a8dcd5,19.4375,3
52,adc7ea49-8f73-4a87-8ccf-3c8a7bbad026,19.109375,4
52,40a0c942-1a20-401d-94bb-4e7791d73d7d,19.015625,5
52,a2473669-a99d-4475-93e4-0a0a91b02253,19.0,6
52,2b4a52cb-b1d9-4f8a-bf71-c12fca6b0ff7,18.96875,7
52,7ada5eea-5fbb-4b2c-a97f-ec7179cc1867,18.859375,8
52,a53519b2-5631-428e-89c8-e3a177d01b77,18.734375,9
52,6a0b47cc-610d-4e09-9e79-9f17f158cb2c,18.703125,10
53,41cd3885-36ff-42fb-95eb-bb1353590f4a,21.125,1
53,7204fa2d-ce3b-447e-af96-bc02343f7809,20.75,2
53,50223da6-af0b-4416-8f9d-fd73a014d8e1,20.53125,3
53,39baaf4e-8c7e-4a55-962f-8978fc4c92af,20.34375,4
53,2b545365-c075-48e5-86e6-bedc55c97dc6,20.171875,5
53,e8b35c18-6fee-48c6-983d-fa83631b06ed,20.03125,6
53,931c0ff0-e16a-45c1-ac6e-f9bb7be863f3,19.953125,7
53,b79c285c-a135-468d-bc9d-bccd23d238ee,19.921875,8
53,c6e44e5b-584f-4a30-ae73-7a8c6c325bab,19.875,9
53,14f842e7-5165-4d65-a029-d1044f9ec553,19.765625,10
54,e07a4c4e-4bec-4834-9c63-8b3183b4ceb1,19.203125,1
54,4c0c58ba-074f-49f7-9af7-5f3006935bb9,19.203125,2
54,63a3db80-04d6-4f46-9ef2-ec9083df85dd,19.203125,3
54,ccfe6d73-2984-4b15-8e65-de5b552334ff,19.125,4
54,cee54bc4-a115-4aac-ae16-0c2262841f82,19.078125,5
54,826f5647-8b03-4745-906e-7e01810b4561,18.9375,6
54,98c70a03-32a5-4705-9d46-e5b91b452abe,18.9375,7
54,24d28c44-e3fc-4a17-bce2-63c844de7eda,18.921875,8
54,c50a21f7-a0ca-4c20-83f3-fcb27f67d076,18.921875,9
54,2d3dd2a1-4d0a-4571-a372-6ff7f5468ca4,18.921875,10
55,437a7a03-863e-448d-afbd-0fd1c5f0ba41,22.421875,1
55,76b48435-fac5-4ad3-b1dc-6d5b40bb8213,22.203125,2
55,b5002937-d621-44d4-b19d-97cc5389970e,21.84375,3
55,8479e3fa-cfc8-4f42-84a0-617f2ea42a3e,21.796875,4
55,ef0f7b1c-7edc-4c10-85f4-828c91c7b27d,21.59375,5
55,ffd77910-7eb2-4b04-8bcd-a4d80ae7fab6,21.46875,6
55,bf9bbc7b-35ca-4782-9551-75bade3d0089,21.328125,7
55,8babf8e0-9843-4abb-bb05-926ff88acd9e,21.21875,8
55,7a31b320-0fb9-4fa1-a497-2a9254ab33fc,21.171875,9
55,6ae643b6-4613-4bb3-a0ac-7eeb4636054e,20.921875,10
57,2ea17ed7-c06b-4eb0-a63c-149a93258137,19.1875,1
57,bc6b5b3c-0ac4-4380-bc18-41f4a1a7ed97,19.1875,2
57,7a6aa1c0-7c8f-45f5-9266-12f85d333ab4,18.96875,3
57,b31bb171-db62-46dd-8482-a762ebedafe8,18.890625,4
57,fce30afe-04d5-4271-96f5-1f296b4ed4ba,18.859375,5
57,bef9aabd-5693-459b-be32-a0c044e9246c,18.859375,6
57,243cf904-c44f-43f8-9d00-3d8a52374717,18.84375,7
57,936bfd6a-0eae-45d3-9c2d-4f39f89fa67c,18.828125,8
57,28314661-7d99-4069-aacc-add120fa0fea,18.8125,9
57,09720373-c318-4c01-80a8-6bede2ca14a5,18.78125,10
58,2f138a1e-67b2-4f73-9797-dcbff9632644,19.0,1
58,56d11dfd-a187-421c-b1a1-b8c1cc8f7b9c,18.84375,2
58,3a21d874-d621-4ca9-814b-ae4e12ca68dd,18.8125,3
58,87eb685c-6a2c-4269-8dc3-dcfdb5c61680,18.765625,4
58,3862be26-794e-4fe9-b6e9-9934a5f2122e,18.671875,5
