qid,docno,score,rank
1,a1777472-dcd3-4afc-8d46-f9bfe572197a,17.984375,1
1,a6cc83f7-25ff-445a-bec2-8da52858b9c6,17.90625,2
1,a02f16a3-36bd-4d2d-8b27-2214aa80c52a,17.59375,3
1,e73352dd-1e4d-4c84-a368-3523c106006c,17.03125,4
1,aec9894f-ddf0-4f2c-be29-390269c615f2,16.953125,5
1,667fa530-c007-43af-83ee-e1aad46ee219,16.578125,6
1,4a8c5d85-b2d0-43bc-83f4-c1acfe0b3481,15.8359375,7
1,721cb1ec-4f82-4f67-9a86-e127e4f30ca5,15.8203125,8
1,580c4ebe-8080-4222-9862-dfdb674b0da2,15.8203125,9
1,94710bc4-9eef-4a42-9de5-3fa684f296c1,15.8046875,10
1,ccaeaab2-1b82-4097-beb6-890670096f58,15.4453125,11
1,c299b614-2f29-41c4-92ef-5a481ac15d18,15.40625,12
1,403ee663-8b65-4580-a8be-302c125631e2,15.0859375,13
1,bec9412d-b3d7-4953-8ce7-3ce07d6beaae,15.0078125,14
1,db93997e-7f26-45b0-b3b4-4fec5ebf9d19,14.984375,15
1,0840f982-30fd-4636-991c-b419553162b3,14.9375,16
1,74448b77-9366-4020-a273-232a30e44e75,14.921875,17
1,0ae70167-0bc8-4f26-8e09-6afcba3ead5b,14.9140625,18
1,43b2c49f-a283-4361-89f0-3c251052bffb,14.90625,19
1,c544fae2-f1ba-42a0-a9ff-db451c9545cc,14.8828125,20
1,ee901ea9-bc23-4895-a924-9cb906902b1f,14.859375,21
1,294792c8-a8cb-40b5-980c-e9edc80ba9f1,14.7265625,22
1,a6195d99-f7d7-43ec-907c-435cb7a62ee7,14.6953125,23
1,4d91fb9a-97bb-4130-b339-f1b83c96a215,14.6640625,24
1,b627b172-c1b5-4fa6-99f7-7b7cc078db3a,14.6328125,25
1,a2601747-01fe-48df-b9a3-47f5e6476a51,14.6171875,26
1,7cefee8f-01ce-4651-b7c9-26de7520ea92,14.5703125,27
1,fddb9dfc-a005-4592-a192-74448e5c75d9,14.5703125,28
1,be3c5114-ffe5-4085-a810-b0eaa34dd5ae,14.4453125,29
1,138f9460-1071-4066-9d7c-bad667372472,14.421875,30
1,e65292a0-5f06-4cc9-9983-cd9e6698d3dc,14.375,31
1,1d67be86-d60a-4859-80d4-6f373a93cc17,14.28125,32
1,ac430101-db1c-4ad4-8678-b2377f0a410c,14.265625,33
1,41e9ca1e-a79b-489f-aa28-b370b57f745a,14.1484375,34
1,707af8c1-4190-4417-9b45-b85249049f5e,14.125,35
1,3f11e47c-fe76-4dc5-af23-ecb82c6b2aa8,14.1171875,36
1,10858ade-9704-44f5-bcda-f81a80ed74ee,14.1171875,37
1,ff763a53-ef35-4d4a-b8e6-a359c9740239,14.1015625,38
